id,title,abstract,is_generated
47,Sociālā tīmekļa datu apkopošana un analīze,"Šī pētījuma mērķis bija aplūkot sociālo tīklu datu apkopošanas un analīzes iespējas, lai noskaidrotu, kā šis process varētu palīdzēt uzlabot uzņēmumu darbību. Pētījums atklāja, ka sociālā tīmekļa datu apkopošana un analīze var sniegt uzņēmumiem daudz vērtīgas informācijas, kas var palīdzēt veidot stratēģiju un uzlabot komunikāciju ar klientiem. Tomēr ir svarīgi ņemt vērā arī datu drošības un privātuma jautājumus, lai novērstu iespējamus riskus un nodrošinātu datu aizsardzību.",1
48,Nepārtrauktas integrācijas un piegādes rīki un to izmantošana mūsdienīgos programmatūras izstrādes projektos,"Šajā rakstā tiek aplūkota nepārtrauktas integrācijas un piegādes rīku izmantošana programmatūras izstrādes industrijā. Tiek apskatīti dažādi rīki un tehnoloģijas, kas palīdz uzlabot izstrādes procesus un nodrošina ātru un efektīvu programmatūras izlaides ciklu. Rakstā tiek aprakstīti dažādi piemēri, kā šīs tehnoloģijas ir pielietotas mūsdienīgos programmatūras izstrādes projektos, kā arī tās priekšrocības un izaicinājumi.",1
49,SwiftUI salīdzinājums ar iOS12 skatu izveides tēliem iOS lietotņu izstrādē,"Darba mērķis ir salīdzināt divas iOS lietojumprogrammu izstrādes metodes - SwiftUI un iOS 12 skatu izveidošanas tēlus. Izstrādē tiks izmantoti divi piemēri, kuros tiek attēlota viena un tā pati lietojumprogrammas sadaļa, taču izveidota ar atšķirīgām metodēm. Tiks analizētas priekšrocības un trūkumi, kas saistīti ar šīm divām metodēm. Pētījums sniegs ieskatu, kurš no šiem risinājumiem ir efektīvāks un ar labāku lietotāja pieredzi.",1
50,Vienotas platformas izstrāde Android mobilo ierīču komunikācijas lietotņu testēšanā,"Vienotas platformas izstrāde ir nepieciešama, lai nodrošinātu efektīvu Android mobilo ierīču komunikācijas lietotņu testēšanu. Šajā studijā tiek pētīti dažādi eksistējošie risinājumi un tiek izstrādāta platforma, kas sniedz iespēju veikt testēšanu dažādās Android ierīcēs, izmantojot vienotu sistēmu. Tādējādi tiek samazināts laiks un resursi, kas nepieciešami, lai veiktu šo procesu manuāli. Platforma tika izstrādāta, izmantojot modernas tehnoloģijas un dažādus rīkus, tādējādi nodrošinot lietotājiem ērtības un vienkāršību testēšanas procesā. Galveno uzmanību pievēršot platformas drošībai un stabilitātei, kas nodrošina pareizu darbību un aizsargā datus.",1
51,Kļūdu korekcijas algoritmiskās metodes,"Kļūdu korekcijas algoritmiskās metodes ir svarīgs un būtisks jautājums, kas tiek izskatīts dažādos zinātniskos un tehniskos pētījumos. Šajā darbā tiek analizēti un salīdzināti dažādi algoritmi, kas tiek izmantoti kļūdu korekcijai, novērtējot to efektivitāti un darbības veiktspēju. Darbā tiek apskatīti dažādie kļūdu veidi, kas var rasties dažādos datu pārraides procesos, un tiek piedāvāti piemēri un risinājumi kā tos novērst un novērst. Galvenais mērķis ir nodrošināt, ka algoritmi, kas tiek izmantoti kļūdu korekcijai, spēj nodrošināt augstu datu pārraides kvalitāti un nodrošināt stabilu un uzticamu datu apmaiņu.",1
52,Mākoņu noņemšana no satelīta attēliem,"Darbā tiek veikta pētījuma analīze par mākoņu noņemšanu no satelīta attēliem. Tiek izmantoti dažādi algoritmi, kuru mērķis ir samazināt mākoņu ietekmi uz attēla kvalitāti. Analīzes laikā uzskaitīti dažādi faktori, kas var ietekmēt mākoņu noņemšanas procesu, tai skaitā tieši no satelītu uztvertajiem datiem līdz ar meteoroloģiskajiem apstākļiem. Darbs tiek veikts ar mērķi uzlabot satelītu attēlu kvalitāti un efektivitāti dažādiem pielietojumiem, tostarp tālākpārdošanai.",1
53,Mikroservisu aplikācijas programmatūras saskarnes dizains un labās prakses pirmās puses klientiem,"Darba mērķis ir izpētīt un analizēt labāko praksi mikroservisu aplikācijas programmatūras saskarnes dizainā. Pētījuma fokuss ir uz klientu pusēm, kas kļūst arvien nozīmīgākas modernās aplikāciju attīstībā. Tiek sniegts priekšstats par mikroservisu arhitektūru, saskarnes dizaina pamatprincipiem un to pielietojumu uzņēmējdarbības kontekstā. Galvenais uzdevums ir izveidot labas prakses apkopojumu, kas var noderēt attīstītājiem, projektu vadītājiem un citiem interesentiem, kuri strādā ar mikroservisu aplikācijām un vēlas uzlabot klientu lietotāja pieredzi.",1
54,"Latvijas ekosistēmas analīze, izmantojot satelītu spektrālo informāciju","Pētījums sniedz vispārēju Latvijas ekosistēmu analīzi, izmantojot satelītu spektrālo informāciju. Tika novērotas un analizētas izmaiņas dabas apstākļos un to ietekme uz ekosistēmu veselību. Tika izmantots dažādu datu apstrādes metožu salīdzinājums un pieņemti secinājumi par Latvijas ekosistēmu attīstības tendencēm. Saņemtie rezultāti var kalpot kā bāzes dati turpmākiem drošības plānošanas un dabas aizsardzības pasākumu plānošanai un īstenošanai.",1
55,Tīmekļa lietojumprogrammas programmēšanas saskarnes (Web API) izpēte un izveide finanšu dokumentu apstrādes sistēmai,". Darba tēma: Tīmekļa lietojumprogrammas programmēšanas saskarnes (Web API) izpēte un izveide finanšu dokumentu apstrādes sistēmai. Darba mērķis ir pētīt tīmekļa lietojumprogrammas programmēšanas saskarnes (Web API) nozīmi un to, kā tās var izmantot finanšu dokumentu apstrādes sistēmā. Darbā tiek aplūkoti tīmekļa lietojumprogrammas programmēšanas saskarnes izveides principi un tehnoloģijas. Tiek analizēti dažādi piemēri un risinājumi, kā Web API var tikt izmantotas finanšu dokumentu apstrādes sistēmā, kā arī tiek veikta sistēmas izveide, kas balstīta uz šo tehnoloģiju. Darba iznākumā tiks sniegts pētījuma rezultātu apkopojums un secinājumi, kā arī tiek apskatītas turpmākas iespējas un problēmas saistībā ar šo tēmu.",1
56,IT drošība Baltijas banku sektorā,"Pētījuma mērķis ir izprast IT drošības situāciju Baltijas banku sektorā, kas ir svarīgs elements finanšu drošības nodrošināšanā. Pētījums apkopo visa Baltijas banku sektora viedokli par IT drošības problēmām, ko tas piedzīvo. Pētījums apkopo arī datu konfidencialitātes un personu datu aizsardzības aspektus, kas ietekmē IT drošību. Gala rezultātos būs iespējams novērtēt situāciju Baltijas banku sektorā un izstrādāt ieteikumus, lai uzlabotu IT drošību šajā nozarē.",1
57,Autorizācija un autentifikācija testa vides aizmugursistēmai,"Darbā tiek pētīta aizmugures sistēma ar mērķi nodrošināt autorizāciju un autentifikāciju testa vides izmantošanai. Darbā ir izmantoti tehnoloģiskie risinājumi, lai parādītu pareizo testa vides lietotāju, tādējādi novēršot neautorizētu piekļuvi sistēmai. Tiek apspriesti arī drošības risinājumi un metodes, lai nodrošinātu lietotāju autentifikāciju un aizsargātu testa vidi no ļaunprātīgas izmantošanas. Darbs sniedz ieskatu, kā testa vides aizmugures sistēma tiek pielāgota, lai nodrošinātu drošu un efektīvu darbību ar visu testa vides lietotāju.",1
58,Lietotāja pieredzes uzlabošana pārtikas tirdzniecības E-Komercijas risinājumā.,"Darbā tiek apskatīta pārtikas tirdzniecības e-komercijas risinājuma lietotājas pieredzes uzlabošana, analizējot iespējas, kā uzlabot produktu meklēšanas un pasūtīšanas procesu, kā arī saziņu ar klientu. Darba mērķis ir izstrādāt priekšlikumus risinājuma uzlabojumiem, veicinot efektīvāku un patīkamāku lietotāja pieredzi, kā arī paaugstinot uzņēmuma konkurētspēju. Analizējot esošos pētījumus un pieredzi, tiek izveidots risinājumu klāsts, kas ietver nepieciešamos uzlabojumus, tāpat kā to implementācijas priekšrocības un iespējamos riskus. Galvenie uzlabojumi tiks pievērsti produktu izvēlei un pasūtīšanai, kā arī saziņai ar klientu, kas palīdzēs uzlabot lietotāja pieredzi un palielināt uzņēmuma efektivitāti.",1
59,Mērogojamas un augstas pieejamības MySQL datu bāzes nodrošināšana PHP E-komercija sistēmai,"Merkfaktori un augsta atvērtība ir būtiski faktori, kas jāņem vērā, izstrādājot PHP e-komercijas sistēmu. Lai nodrošinātu efektīvu un nevainojamu datu bāzes pārvaldību, nepieciešams izmantot spēcīgas un elastīgas MySQL datu bāzes. Šajā rakstā tiek apskatītas dažādas metodes un tehnoloģijas, kas nodrošina mērogojamību un augstu pieejamību, lai ļautu PHP e-komercijas sistēmai darboties efektīvi un uzticami.",1
60,SAP tehnoloģijas pielietojums datu analītikai,"Šajā pētījumā tika izvērtēts SAP tehnoloģiju pielietojums datu analītikai. Tika pētīts, kā SAP sistēmas var palīdzēt uzņēmumiem apkopot un analizēt lielu datu daudzumu, lai varētu veikt pareizus lēmumus uzņēmējdarbības jomā. Tika aplūkotas dažādas funkcijas un rīki, ko piedāvā SAP, kā arī tika izvērtēta to efektivitāte un pielietojamība analīzes procesā. Pētījuma rezultāti pierādīja, ka SAP tehnoloģijas ir ļoti derīgas datu analīzes procesā un var palīdzēt uzņēmumiem pārvaldīt un izprast savus uzņēmējdarbības datus.",1
61,Pašbraucošu automašīnu algoritmu testēšanas iespējas autosacīkšu simulatoros,"Pētījums izvērtē pašbraucošu automašīnu algoritmu testēšanas iespējas autosacīkšu simulatoros. Automašīnu pašvadība tiek uzskatīta par izaicinošu un sarežģītu uzdevumu, kuru var risināt, izmantojot simulācijas. Pētījumā tiek izmantoti trīs dažādi algoritmi, lai salīdzinātu to veiktspēju un precizitāti dažādās situācijās. Iegūtie rezultāti palīdzēs uzlabot pašbraucošu automobiļu darbības drošību un efektivitāti.",1
62,Sejas emociju uztvere tērzēšanas sistēmās,"Jaunākie pētījumi liecina, ka emocionāla mijiedarbība starp cilvēkiem un datoriem var uzlabot tērzēšanas kvalitāti un lietotāja pieredzi. Šajā pētījumā tiek apskatīta sejas izteiksmju uztveres tehnoloģiju lietošana tērzēšanas sistēmās. Analizēti dažādi sejas uztveres algoritmi un to piemērošana komunikācijas sistēmās. Īpaša uzmanība pievērsta emociju atpazīšanas īpatnībām latviešu valodā un to izpratnes iespējamībai tērzēšanas kontekstā. Pētījums ir balstīts uz eksperimentiem ar dažādiem datu kopumiem un piedāvā ieteikumus, kā uzlabot tērzēšanas sistēmu emociju uztveri.",1
63,Pacientu komentāru nolūka noteikšana izmantojot mašīnmācīšanos,"Pētījums fokusuāli izskata pacientu sniegtos komentārus, kas tiek saņemti medicīnas jomā. Izmantojot mašīnmācīšanās tehnikas, tiek mēģināts noteikt šo komentāru nolūku un raksturu. Tiek apskatītas dažādas izpratnes nozīmes, kas sniedz ieguldījumu medicīnas uzlabošanā un var tikt pielietotas arī citās jomās. Galvenais mērķis ir veidot pamatu pacientu sniegtā atsauksmju un viedokļu analīzei klīniskajās un sabiedrības veselības jomās.",1
64,"Emocijzīmju saturs, sintakse un konteksts Twitter korpusā","Pētījums aplūko Twitter vēsturisko korpusu un tā emocijzīmju lietojumu sintakses un konteksta raksturošanai. Analizētie emocijzīmju dati sniedz ieskatu emocionālu izteiksmju tendencēs un to niansēs, ko izmantojot Twitter'ā. Pētījums ir vērtīgs ieguldījums valodas un sociālo mediju analīzes pētniecības jomā un var būt noderīgs bīstamo virsrakstu un emociju analīzē mediju un sociālu tīklu kontekstā.",1
65,Centralizētas uzdevumu uzskaites sistēmas ieviešanas iespējas uzņēmumā,"Šajā rakstā tiek apspriesta centralizētas uzdevumu uzskaites sistēmas ieviešana uzņēmumā, kā arī tās ietekme uz uzņēmuma darbības efektivitāti. Tiek apskatīti dažādi uzdevumu uzskaites sistēmas ieviešanas veidi, to priekšrocības un trūkumi, kā arī uzņēmuma sagatavotība šādas sistēmas ieviešanai. Turklāt tiek aplūkoti daži piemēri, kā uzdevumu uzskaites sistēmas ieviešana uzņēmumā varētu uzlabot darba procesus un samazināt darba apjomu, kā arī paplašināt uzņēmuma datu analīzes iespējas. Visbeidzot, tiek izvirzīti daži ieteikumi uzdevumu uzskaites sistēmas ieviešanas plānošanai un realizācijai uzņēmumā.",1
66,Kvantu mašīnmācīšanās – klasterēšanas algoritma implementēšana,"Darba mērķis bija izstrādāt kvantu mašīnmācīšanās klasterēšanas algoritmu, izmantojot IBM Quantum Experience, un tālāk pielāgot to reālas pasaules datiem. Klasterēšanas ietvaros tika veikta dati, kuros redzams, ka kvantu klasterēšanas algoritmi strādā salīdzinoši ar klasiskajiem algoritmiem un sniedz līdzīgu veiktspēju. Tika veikti eksperimenti un aprakstīts algoritmu pielāgošanas process reālam datu kopumam.",1
67,Mobilās tehnoloģijas 2. tipa diabēta ārstēšanas procesa efektīvitātes pārraudzībai,"Pētījums apskata mobilās tehnoloģijas pielietojumu 2. tipa diabēta ārstēšanas procesa efektivitātes pārraudzībai. Tika veikts eksperiments, lai novērtētu pacientu izpratni par savu diabēta stāvokli un viņu spēju izmantot mobilo lietotni. Rezultāti parādīja, ka mobilās tehnoloģijas var būt efektīvs līdzeklis diabēta ārstēšanas uzraudzībai un pacientu iesaiste ir būtiska veiksme procesa veiksmīgai norisei. Tādējādi šis pētījums var palīdzēt uzlabot 2. tipa diabēta pacientu veselības aprūpes procesu.",1
68,Laravel satvara pakotņu izstrādāšana un izmantošana,"Izstrādājot interneta vietnes, bieži rodas nepieciešamība pielāgot to darbību atbilstoši konkrētām prasībām. Laravel satvara pakotņi ir efektīva un moderna risinājums, kas ļauj ātri un efektīvi pielāgot interneta vietnes darbību atbilstoši klientu prasībām. Šīs pakotnes izstrāde un izmantošana prasa attiecīgas zināšanas un prasmes, tomēr tās var ievērojami uzlabot interneta vietnes darbību un funkcionalitāti. Šajā rakstā tiks apskatītas Laravel satvara pakotņu galvenās priekšrocības un to efektīva izmantošanas iespējas.",1
69,Dinamisks balss tehnoloģijās balstīts pacientu triāžas modelis onkoloģiskām saslimšanām,"Dinamiskā balss tehnoloģijas izmantošana medicīnā ir efektīva pieeja, lai izvērtētu un atšķirtu pacientus pēc to slimības stāvokļa un steidzamības. Šajā pētījumā tiek izstrādāts dinamisks balss tehnoloģijās balstīts pacientu triāžas modelis onkoloģiskām saslimšanām. Tas ļauj novērtēt un pareizi izvērtēt pacientus, samazinot nelietderīgo laiku un enerģiju, kas ieguldīta nepareizi novērtēto pacientu ārstēšanā. Šis modelis uzlabo diagnostikas procesu un palīdz izvēlēties piemērotāko ārstēšanas un terapijas plānu pacientam, kas arī palīdz uzlabot viņa dzīves kvalitāti.",1
70,Dzimtes stereotipu mazināšana mašīntulkošanā: mērķvalodas gramatiskās dzimtes projekcijas avotvalodā,"Projektā tiek apskatīts jautājums par dzimtes stereotipu mazināšanu mašīntulkošanas vidē, konkrēti - mērķvalodas gramatiskās dzimtes projekcijas avotvalodā. Izpētīti dažādi pieejas veidi un metodes, lai samazinātu dzimuma stereotipus tulkojumos, balstoties uz valodas lietojuma analīzi un statistisko datus. Veikti eksperimenti, lai novērtētu, cik veiksmīgi izmantotās metodes spēj samazināt stereotipus un uzlabot tulkojumu kvalitāti. Rezultāti parāda, ka dzimtes stereotipu mazināšana ir iespējama mašīntulkošanā un var uzlabot tulkojumu kvalitāti, padarot to atbilstīgāku un precīzāku.",1
71,Mākslīgie neironu tīkli skaidrojošās vārdnīcas terminu savstarpējo attiecību atpazīšanā,"Mūsdienu digitālajā pasaulē parādās arvien lielākas vajadzības pēc automātiskiem tekstanalīzes rīkiem. Vienā no šādiem rīkiem ir mākslīgie neironu tīkli, kas spēj veikt sarežģītu teksta interpretāciju. Lai uzlabotu šo procesu, tiek izmantotas skaidrojošās vārdnīcas, kas apkopo terminu definīcijas un to savstarpējās attiecības. Šajā pētījumā tiek apskatīts, kā mākslīgie neironu tīkli spēj atpazīt terminu savstarpējās attiecības skaidrojošās vārdnīcas ietvaros, un tiek piedāvāts jauns risinājums, kas uzlabo šo procesu.",1
